area,bedrooms,price
3494,3,132.89
2403,1,96.35
1670,3,145.1
1431,1,154.43
1189,3,85.48
3618,5,58.19
3486,4,63.57
3462,1,107.08
879,5,119.31
2960,4,118.66
1175,1,100.3
2390,2,102.83
1682,4,125.07
3837,1,40.46
2976,1,115.47
1556,3,145.68
1584,3,95.59
2872,4,123.89
3509,2,125.84
2720,3,169.04
1621,2,79.87
1717,2,65.97
1097,1,43.73
1803,1,162.33
2007,4,107.93
3334,2,145.02
1325,5,75.85
1125,5,54.29
2746,4,40.89
3178,5,90.3
3583,5,118.09
2715,5,44.42
3979,1,92.68
1679,3,37.87
1274,3,116.08
1832,5,93.42
3264,4,130.81
2957,3,81.95
3081,2,32.06
3388,2,66.42
1044,4,37.13
2292,5,158.36
1491,5,100.97
1560,5,132.27
1854,5,34.26
3413,2,83.19
3697,1,72.74
3862,2,74.8
2619,3,77.11
3646,2,146.13
956,2,166.58
3944,2,161.03
3384,2,66.59
2036,5,136.51
1652,3,146.06
1695,5,96.41
3291,1,147.97
1545,1,61.73
1857,1,154.92
923,5,69.15
2753,5,136.52
943,4,110.15
2028,4,51.08
3377,4,130.45
1962,5,146.2
2188,3,58.1
847,3,84.7
2447,5,160.23
3235,5,157.65
2098,2,74.76
2621,5,70.86
3050,5,133.35
1047,5,33.9
3100,4,118.33
1725,1,97.71
1484,3,38.4
3418,2,113.63
3634,3,80.05
2427,2,122.94
2637,5,67.63
1993,4,62.32
2660,3,107.0
2704,3,96.26
2866,3,142.64
3813,3,65.81
1612,5,119.42
2358,4,65.47
1048,1,119.12
2923,5,59.53
2919,3,108.54
3572,1,167.67
3620,3,100.18
1097,5,89.14
3558,4,165.25
3210,2,89.29
849,3,120.95
1766,2,109.31
1292,1,63.55
908,3,147.07
3015,4,120.57
1918,1,81.22
3809,1,99.45
3225,5,108.15
1016,3,166.71
3025,2,112.38
3869,4,73.99
1020,2,41.65
1063,3,80.16
3600,5,44.2
3885,5,35.15
1038,3,73.63
2002,4,57.7
3031,4,93.43
3901,2,62.47
868,5,86.15
1529,2,137.27
3981,5,109.66
1946,1,32.03
2567,2,85.76
3281,2,105.15
1598,1,47.15
1148,3,82.8
3684,1,40.28
1382,2,126.52
1131,5,92.92
3248,2,93.99
1284,2,119.34
981,4,98.48
1616,4,72.15
1628,5,118.47
950,2,168.47
1718,3,74.27
2544,4,40.74
2838,2,133.17
2965,5,86.68
1300,4,144.93
1197,2,113.37
1489,5,56.21
1004,3,123.04
1533,3,112.73
2462,3,159.62
3694,5,150.95
2796,2,123.62
1863,2,161.9
1029,1,129.85
1403,4,66.06
2729,4,45.76
3572,5,91.9
2412,3,67.59
1080,2,59.91
2977,1,148.85
3788,3,87.94
3939,4,59.96
3908,1,110.6
3296,1,32.03
2154,1,41.47
3256,1,167.84
1742,4,89.91
1369,1,90.63
3064,1,110.13
1713,2,125.93
2708,1,117.16
3154,3,105.77
1485,2,146.3
2262,4,117.21
2447,1,84.78
1760,5,91.11
2843,3,153.21
1085,1,92.01
2520,1,130.46
3165,5,31.05
1544,4,79.44
2181,1,148.05
1186,3,64.98
2152,5,107.57
1973,3,84.62
3884,4,44.61
2206,1,40.15
2556,2,52.23
2716,1,159.52
847,3,84.81
3131,5,120.45
2464,5,53.71
2099,3,54.74
3050,5,48.39
2269,5,71.63
1563,1,37.73
3177,1,156.28
1370,5,165.48
2004,5,114.46
1896,2,129.89
882,2,89.82
2478,2,57.7
861,5,122.28
1817,1,43.66
1145,5,86.96
2403,1,109.18
2722,5,139.47
3714,1,103.07
1848,1,103.13
984,1,156.0
2080,2,154.75
2060,3,44.82
1606,1,124.16
920,4,120.66
1688,5,52.5
3991,2,167.11
1949,1,126.16
1318,5,87.03
1336,1,154.47
2163,2,102.79
1490,4,94.7
3856,4,49.89
3487,2,36.95
1677,5,150.62
2852,1,106.49
2275,3,57.2
1541,5,123.91
3590,5,103.54
2408,5,33.98
996,4,144.82
1606,1,146.86
3738,5,94.3
2659,1,46.73
2197,3,52.3
3625,5,66.91
2244,3,156.3
1727,2,48.59
3269,5,56.29
2933,3,79.53
2518,4,141.01
2205,4,34.9
1203,4,43.44
3293,5,88.53
3444,3,155.58
1392,5,117.73
3721,4,140.81
1186,3,101.81
3840,4,95.5
2084,5,141.89
2909,5,92.91
2709,2,138.93
2338,4,153.37
1107,4,135.11
2531,2,121.79
2067,1,136.12
2421,4,109.58
2853,2,84.28
2318,2,124.65
2080,3,155.33
2665,3,137.13
3440,4,50.93
2368,5,111.79
2776,2,134.86
1907,4,116.9
1604,4,158.08
2783,1,104.3
2464,5,43.1
3658,1,102.28
2939,5,81.78
2506,1,122.56
1244,1,168.84
2242,4,43.22
2999,3,32.94
2255,3,134.77
3515,5,149.19
3589,5,51.73
1258,4,101.44
1275,3,122.08
3747,3,61.48
1711,3,126.12
3441,1,118.29
1487,4,136.33
1824,3,38.19
2842,4,135.85
1530,4,163.14
1023,5,69.11
2920,4,53.15
2104,1,46.09
1387,4,89.86
1659,4,41.79
1529,5,48.79
2949,5,62.4
1726,1,71.85
2993,1,46.47
3224,3,62.13
1004,3,144.87
3675,4,147.57
3067,3,40.67
3517,2,47.21
3318,3,154.34
2342,3,128.9
3991,5,114.91
2739,3,124.86
3033,5,65.57
1896,3,71.99
2134,5,162.82
988,2,143.96
983,1,48.03
2700,4,112.12
3730,1,89.69
3717,1,167.98
1116,1,129.96
2099,5,124.06
860,4,161.99
1594,3,41.48
1222,1,65.23
2325,2,46.06
2641,4,98.04
3159,4,80.0
2666,3,168.9
1086,1,64.26
3380,3,67.16
860,5,38.77
2140,3,109.13
1402,4,157.22
1234,1,76.05
1956,5,161.0
1488,1,39.18
2829,2,162.06
2136,4,98.09
1613,4,100.87
2790,5,169.4
2206,4,158.68
894,1,36.74
2010,4,135.71
2395,5,45.53
3269,2,156.93
3094,5,103.88
1810,5,150.23
805,1,87.31
3002,4,169.61
2527,2,157.3
3326,3,59.69
3589,3,81.14
3002,4,144.0
2037,4,82.88
2345,5,89.63
2886,1,135.7
3153,5,134.72
2910,3,57.32
3816,2,85.8
933,3,73.31
1243,4,129.56
1267,2,118.75
3937,4,144.78
2272,4,140.65
2115,2,156.8
1655,1,68.69
1254,2,60.74
3396,5,106.96
1210,5,52.03
3222,2,169.08
2041,4,131.38
3489,1,75.46
1459,2,74.46
1358,5,65.42
2991,3,52.16
1902,1,107.37
877,3,145.37
3876,2,147.21
2411,3,43.88
1044,2,154.46
2270,4,99.33
2785,3,127.69
3130,4,102.56
1236,5,86.35
2841,4,144.72
1210,4,43.01
932,4,39.48
3396,3,98.23
1886,4,77.03
1935,3,115.32
1777,5,112.6
2955,1,162.15
1882,4,133.13
3685,1,33.79
3799,1,77.41
1999,1,139.35
3690,5,119.59
2450,1,151.99
2476,4,157.29
1273,2,62.41
1786,2,144.79
1140,3,122.78
3474,1,167.14
3095,1,93.56
1374,5,130.51
2024,2,36.75
1636,1,63.41
1421,3,54.21
3643,2,157.97
2807,4,86.62
2992,4,100.78
934,5,73.28
2513,1,40.32
3910,2,74.47
2485,5,109.21
3550,5,85.46
2005,1,84.11
1488,3,118.08
2172,4,167.46
3954,5,104.79
3114,5,137.43
2216,4,144.93
1083,2,97.56
2094,2,85.04
3156,4,153.39
3556,1,101.43
3684,3,53.66
1971,1,88.59
3783,4,51.44
884,3,112.88
1994,4,110.73
1915,2,35.96
1918,3,32.39
2262,3,81.33
1050,1,47.22
1760,4,61.12
2736,2,38.54
3540,1,144.42
3000,2,65.85
3021,5,97.54
2174,4,128.11
3999,2,54.66
2992,1,153.94
3221,5,147.39
2175,5,67.38
3343,5,148.46
873,3,41.59
2898,4,76.39
2525,2,157.45
1669,5,76.89
2871,1,150.36
3272,5,166.41
1609,3,157.44
3731,2,68.94
1292,3,151.79
2022,1,124.25
2142,2,146.24
937,1,130.37
3605,2,114.0
1749,2,85.07
1886,4,86.73
2419,2,162.82
2495,1,158.71
2964,4,167.54
3167,1,137.34
2454,5,160.68
2683,1,70.14
1551,2,110.4
2218,1,47.42
3306,3,97.53
1799,3,58.2
875,2,99.31
1595,5,39.11
3639,1,62.33
3077,2,48.6
3064,3,61.07
1340,2,75.85
1979,5,132.46
3535,1,123.28
1559,2,157.39
3856,4,97.62
3569,1,114.73
1820,2,107.51
3334,4,113.08
3842,4,147.81
1353,4,44.63
1273,5,147.16
2693,5,142.61
1022,2,131.35
1074,2,38.96
1448,4,139.32
2412,4,72.54
1313,1,91.81
1268,3,114.65
2127,4,36.37
2391,4,75.67
1649,5,106.09
3102,4,56.46
2912,4,78.03
3369,2,43.53
3078,5,83.29
1440,2,84.87
3141,1,97.87
2222,4,131.38
1114,4,113.78
3412,2,47.11
966,3,144.02
3939,4,53.71
914,4,96.44
1853,3,105.8
3998,2,48.42
2865,5,109.58
3609,1,89.38
970,4,114.53
3685,5,49.16
3198,2,111.96
3225,4,33.56
1361,3,140.64
3731,1,76.45
1568,3,108.13
3821,4,114.46
1493,3,40.72
1402,4,102.24
2802,2,90.71
1960,4,154.84
1399,5,104.42
2925,3,151.0
2625,1,114.44
3173,4,55.98
968,3,74.74
2281,3,105.22
2328,1,150.96
3318,2,61.35
1265,1,66.94
3109,4,55.28
1997,4,169.75
3817,2,66.67
2041,2,158.43
2939,5,107.13
2728,2,111.98
1370,1,42.76
1036,2,122.27
1069,1,133.6
3364,1,138.85
3291,2,37.14
2166,1,122.37
2770,3,40.31
1330,5,159.34
1175,4,147.12
1814,2,30.04
1206,3,157.0
3560,3,104.62
2514,3,70.38
1631,2,153.15
1427,3,142.17
2299,2,156.15
2237,4,128.82
1816,1,66.4
1315,1,57.74
3822,2,150.53
2774,3,101.26
2951,3,31.34
2528,2,115.44
1048,3,149.3
3117,3,33.6
1441,3,101.55
3995,5,167.64
2952,2,93.78
1362,3,116.37
2994,5,117.26
3739,4,42.41
1272,4,32.01
3030,1,85.38
1701,5,119.02
1428,1,147.69
1682,2,93.72
3282,1,81.47
1653,4,78.64
3433,5,157.89
1578,5,158.25
2230,1,68.73
2432,5,37.44
2215,4,64.12
2560,4,64.84
1519,5,114.29
1164,3,106.78
2295,1,98.85
3391,1,109.56
888,5,122.69
3085,3,89.03
2262,4,98.85
1801,2,95.24
3229,3,50.11
3942,2,31.25
1624,4,161.61
1914,5,113.48
2609,2,135.69
2483,1,159.01
2454,4,162.16
3455,1,124.74
1549,2,35.27
2834,1,110.94
1925,5,115.58
2747,5,125.39
3785,1,64.16
3005,3,113.21
1478,5,61.55
1539,1,81.9
3087,1,106.77
1268,3,154.38
1308,1,49.23
2568,2,71.96
1064,1,158.16
2355,1,162.52
2736,3,139.96
1588,4,68.37
1574,3,131.5
3050,1,148.84
2042,1,145.81
3649,1,115.43
2623,3,151.37
1137,5,38.47
1727,5,143.44
3276,5,155.97
3681,2,109.54
2996,4,83.06
3133,1,146.29
3401,2,55.58
3827,3,164.51
3097,5,96.05
1789,3,101.26
1437,4,119.82
3197,1,55.66
1757,4,40.79
3672,2,114.64
2342,1,107.2
3472,5,130.67
3198,5,125.07
1869,1,125.68
1715,1,130.71
3140,2,162.36
1929,5,144.96
2309,4,82.55
3719,3,43.21
1500,3,163.13
1458,1,89.98
931,2,110.36
3000,5,32.27
2451,4,41.85
3466,4,33.99
3033,4,47.42
3235,4,38.02
1724,5,64.36
3051,1,133.98
2261,1,144.95
3076,2,44.54
3841,2,56.3
3607,5,55.13
3464,5,127.43
1970,2,142.44
2505,3,143.28
2215,4,68.34
3008,4,151.26
2018,2,79.27
1104,2,49.01
3248,5,72.88
2286,5,120.71
2766,4,67.29
1274,4,114.82
2551,2,138.62
3756,3,68.59
1045,5,166.18
844,4,58.94
1284,4,38.71
1471,2,149.28
1709,5,169.58
3318,4,130.47
1433,3,58.22
2911,4,142.26
1926,4,83.62
2262,5,43.57
933,5,156.41
3669,5,153.76
1370,1,100.51
1299,2,38.96
3214,4,117.71
3488,5,72.98
978,1,129.62
1528,5,85.66
3345,3,122.55
1432,5,92.64
1857,2,44.19
1221,1,146.18
2138,1,151.89
1716,3,125.67
3609,5,114.81
3817,5,108.91
2166,1,160.63
3882,3,139.87
3997,5,45.25
1405,4,168.11
1695,2,109.57
2109,3,112.76
1686,5,74.05
2552,4,96.29
3802,1,41.47
3171,5,140.75
2015,3,31.05
3367,5,65.14
3497,3,64.78
3768,3,105.03
2629,3,64.26
3170,1,108.98
937,5,39.12
3017,2,139.93
3292,5,38.61
2938,1,38.42
1397,3,43.71
1506,4,135.97
1573,5,107.39
1611,5,86.97
1626,2,73.89
1140,2,99.94
1196,1,111.95
1490,1,67.63
3001,4,43.07
1674,2,148.89
826,3,165.71
3084,3,158.87
1001,3,39.1
1803,1,123.79
3019,4,47.71
2487,2,88.9
3216,3,144.99
2073,2,88.76
1333,5,82.11
1537,2,120.02
2772,5,149.61
3391,1,51.38
1622,2,145.91
1245,4,81.43
2330,4,147.03
3753,2,161.05
3012,5,98.73
2964,1,126.94
1328,1,134.05
1829,4,102.97
2314,3,127.64
2982,5,59.89
3779,3,126.57
1158,3,140.16
3615,4,38.81
1183,5,101.53
2868,3,64.88
904,2,71.32
1787,1,54.84
2926,1,37.26
1548,5,51.54
2318,2,66.77
1753,4,47.67
1943,1,106.11
826,1,133.47
2713,4,163.9
2944,3,136.41
2065,5,78.77
2347,2,68.15
2278,4,162.59
1387,5,98.59
3983,2,61.24
1284,3,156.06
2347,3,52.84
2746,5,58.9
3184,1,83.24
2395,1,159.36
2692,4,120.55
3835,4,102.55
1493,4,32.19
3482,3,53.38
2806,1,54.65
3901,4,150.54
3070,2,147.24
3035,2,81.9
2985,2,124.61
3670,5,147.85
3626,3,105.91
2495,5,164.74
1838,1,107.05
969,2,137.14
3841,4,127.45
3042,1,168.45
2592,5,37.92
2226,1,158.63
2483,4,102.71
3022,1,63.9
916,5,48.64
3668,2,136.44
3530,3,101.42
3814,5,88.11
1345,3,137.68
2725,5,133.93
2037,4,49.46
3141,2,106.26
3096,4,65.01
2304,2,142.13
2950,5,100.49
3207,1,60.5
1672,5,111.76
1653,3,137.98
1417,5,32.68
3413,4,139.82
2180,5,160.94
3516,3,149.23
1512,3,157.69
1456,2,97.72
1607,5,162.98
2963,5,109.19
910,2,124.04
2410,1,132.73
3947,3,132.97
3132,4,158.27
3052,3,107.82
2736,3,105.96
1603,3,104.81
2985,1,58.04
1568,4,136.57
1037,5,114.28
2732,4,44.57
1218,2,142.09
3811,1,100.62
1639,1,113.59
3315,5,58.19
2604,2,64.88
1150,2,116.07
2043,5,124.53
3742,3,99.85
2376,3,43.35
3265,1,157.11
3385,1,71.34
2534,5,148.27
3322,4,130.92
3798,3,62.36
1579,1,109.24
2287,1,143.45
2387,1,149.75
1722,3,165.94
3759,2,105.47
2085,1,126.98
3948,2,58.32
2587,2,97.41
1461,4,134.08
1013,2,144.96
1458,3,75.37
3425,2,84.72
3858,4,154.96
3157,5,160.93
1364,3,89.33
1848,4,57.73
2719,4,58.03
3672,5,94.51
872,3,70.18
2763,5,62.88
3621,2,132.65
1900,1,70.77
2612,3,114.66
2293,3,148.88
2544,4,102.09
3361,2,41.87
1585,1,153.17
2300,2,106.23
2177,1,133.44
3839,4,138.78
2395,3,63.36
3261,1,43.0
2115,5,104.55
1529,1,142.24
1968,4,61.28
1143,5,90.68
1400,3,127.15
2102,1,140.43
1616,2,100.4
1896,4,130.19
2411,2,47.27
2915,2,71.57
3213,3,67.3
3551,5,133.76
1871,2,94.19
2722,1,99.63
3596,5,156.49
2768,5,104.3
3862,3,109.41
2284,1,71.1
3123,3,117.38
3993,1,52.53
3198,5,155.0
3083,4,138.35
3503,1,142.68
3256,4,80.46
3147,1,147.14
2495,1,149.79
902,1,116.13
2535,1,98.34
1837,5,95.73
2354,4,140.23
1744,4,145.04
1757,5,146.3
1641,5,57.69
2764,4,89.11
2595,2,140.91
1449,3,92.87
3264,2,74.26
3677,1,98.42
2831,2,113.13
1743,3,153.68
1925,2,152.57
2973,4,37.38
3219,4,39.86
3635,2,79.91
3053,5,78.27
2837,5,112.04
3602,3,167.94
3018,1,48.19
3430,2,125.52
882,3,130.2
3881,1,107.48
3208,5,39.32
3894,4,149.04
2424,5,152.41
1434,3,39.66
3733,4,146.57
3788,3,151.57
2473,5,123.93
2721,1,164.02
2772,5,77.13
2544,3,127.42
1631,2,95.82
969,5,139.71
3820,3,49.6
1968,5,114.12
3609,1,147.86
887,4,98.94
2268,2,102.22
3886,3,108.71
1181,4,71.85
3310,5,151.34
3984,2,99.91
1786,2,150.05
3822,4,125.68
2629,3,120.4
3979,4,104.35
3821,2,44.99
1469,4,57.67
3627,2,81.03
3276,3,75.68
2291,3,101.69
3708,5,114.5
2871,4,112.43
916,4,50.77
2975,3,92.8
2991,1,88.38
1203,1,106.1
2498,4,78.13
2292,2,46.42
2149,2,135.06
3834,1,123.63
1377,5,142.67
1544,3,168.79
2358,2,66.51
1014,1,76.52
1557,3,107.36
3052,3,153.08
3690,3,44.63
1274,5,89.23
890,2,48.13
3963,5,108.74
2582,1,149.6
1554,3,135.16
1931,5,45.65
1602,3,99.4
2003,2,106.02
3592,5,99.75
1518,5,84.14
3349,3,149.28
1461,2,102.45
3414,5,165.06
1441,3,101.47
2383,1,60.2
3808,2,79.12
1066,4,126.59
1984,5,60.67
1965,1,33.57
803,4,40.59
1459,2,154.78
2643,2,121.08
3822,3,106.08
3399,3,128.93
1952,5,86.33
2442,4,116.33
1150,3,87.24
1919,5,156.98
3268,3,99.26
1109,4,166.71
3802,4,55.12
2871,3,109.82
844,4,149.23
1398,3,146.21
3357,3,43.5
921,4,78.24
1604,5,139.11
1610,4,86.19
2066,2,51.39
3936,4,55.18
1746,5,44.82
2326,4,115.85
2786,2,79.86
1861,5,125.73
2637,3,73.69
3504,1,79.97
1001,4,98.1
1328,3,133.36
3567,3,58.67
1586,4,42.09
3847,4,78.09
2999,5,78.15
2665,5,77.62
2107,3,163.08
3343,3,80.94
819,5,40.78
1152,5,119.68
3992,3,68.28
3150,4,123.05
2445,1,158.51
3100,2,109.57
2658,4,144.2
3823,2,138.35
3888,1,120.2
1209,5,45.67
1502,4,148.28
1277,4,92.33
2669,3,129.71
3148,5,169.35
1297,3,84.53
3058,3,33.09
3558,3,105.46
3889,3,103.9
2629,4,159.74
1119,1,133.64
3248,2,115.62
3109,2,87.19
3075,5,87.77
2064,1,97.07
1468,1,144.64
2025,3,105.35
2697,4,65.96
2133,3,104.93
3845,1,58.56
3745,4,40.28
1189,1,168.84
2140,4,51.87
2927,1,37.37
2069,3,82.33
3747,3,32.32
2089,1,97.7
2292,3,89.4
971,5,141.87
1626,2,156.0
2648,3,152.81
3622,2,91.17
1794,1,136.74
3141,5,71.69
3663,5,100.25
1888,4,100.64
1073,5,31.62
1777,1,108.47
2632,3,75.48
1209,3,36.86
1521,4,136.62
825,3,151.52
2525,3,99.79
3106,3,48.05
2877,2,93.05
3723,1,150.5
1104,3,150.97
3711,2,119.46
1350,1,41.66
3814,5,157.74
1197,2,140.44
3339,5,149.56
3060,2,87.38
3923,4,164.98
3276,3,82.85
1704,4,44.55
1001,5,83.56
3486,4,123.0
3310,5,106.66
1692,2,88.26
3557,4,129.9
2625,1,137.84
3462,4,100.9
1751,3,49.96
3686,1,75.14
3607,1,127.88
2375,5,70.49
2128,4,73.0
2883,4,54.32
1129,2,156.77
1353,3,114.5
3337,3,130.04
3063,3,46.69
1333,1,107.69
3003,1,38.15
3635,3,138.26
1573,2,79.74
2792,3,138.38
3865,1,48.45
2769,1,32.33
3341,2,70.09
1156,5,144.17
2894,4,96.22
2159,5,82.69
3798,4,166.7
2225,5,116.71
1817,1,139.81
1720,1,87.79
2846,3,123.94
2896,5,126.82
3755,1,46.61
3740,5,54.75
1528,5,116.23
3266,5,158.94
2540,4,35.76
974,4,112.71
2331,5,159.97
967,2,32.43
3688,4,65.5
2179,2,74.64
820,1,65.31
2850,3,134.65
1501,4,118.54
3924,5,130.98
3246,3,118.06
3995,5,86.7
2750,2,60.87
1346,1,31.66
1037,5,77.34
1780,5,31.05
3766,1,85.12
3573,5,81.63
1321,1,132.33
3039,5,35.77
1316,5,36.67
957,2,39.4
3396,4,162.78
2068,5,117.49
1832,4,46.8
955,2,110.89
1967,4,92.56
3956,1,114.12
2498,2,168.21
2549,2,60.78
3769,5,104.75
3866,5,66.58
3741,4,47.52
2049,1,35.96
3745,2,89.63
1218,2,88.69
2126,3,31.85
2558,5,44.03
1458,2,40.84
831,4,158.99
2290,2,131.23
1875,5,70.46
2138,3,61.43
845,4,90.09
2893,1,36.54
3886,1,140.61
2799,3,77.71
842,4,50.86
3768,5,115.78
1720,4,57.6
3603,3,133.53
1847,2,106.28
2245,1,52.46
2538,5,95.25
3944,3,144.23
2943,3,46.41
1040,2,140.52
3284,4,130.3
3990,2,122.6
3043,3,107.11
2408,4,145.92
1961,5,136.42
3109,3,124.82
3047,3,169.4
1065,4,59.46
2802,4,138.17
1021,5,30.79
3015,3,47.65
1734,3,59.66
1811,1,32.97
3326,4,46.58
2187,4,78.24
1131,1,137.36
1378,4,109.61
2592,3,92.51
3598,4,102.43
1102,2,168.27
3838,3,68.12
2831,4,49.15
1796,3,63.29
1715,2,132.59
839,3,149.53
1149,5,96.08
1890,4,135.52
2637,4,105.35
1606,1,159.12
2080,1,144.4
2279,2,37.41
920,2,137.35
2313,4,127.0
1868,2,159.5
1589,1,89.19
1362,2,134.22
1348,4,73.66
2236,2,95.11
1378,4,141.86
1575,1,163.69
3141,1,126.56
1330,2,75.81
2377,4,95.71
2203,5,60.28
3432,1,99.56
1055,5,121.76
2770,1,141.17
1993,4,156.91
1235,2,33.65
1006,4,152.27
1632,4,71.81
3611,1,117.81
2171,2,48.48
2473,3,143.73
3368,4,117.56
1761,5,60.68
2493,4,33.9
3904,2,166.42
3271,5,153.6
1351,5,107.49
3543,3,36.5
3722,3,71.07
2759,3,125.43
2405,3,99.08
3987,1,34.43
1532,1,72.12
1684,1,107.28
3130,1,96.31
1295,1,92.19
1855,3,152.4
1785,3,106.55
2057,5,51.82
1089,2,73.81
1712,5,144.38
3283,3,97.51
3112,4,110.08
3327,5,123.1
3780,2,160.82
3766,3,121.56
1071,5,129.8
3826,2,68.42
1152,2,159.11
2995,3,93.66
1666,4,98.09
2081,4,132.22
914,1,40.23
1338,2,44.41
1757,5,98.89
805,1,135.49
1901,5,136.79
2710,4,69.13
3829,1,79.76
1579,5,117.27
1067,1,47.4
1636,2,35.72
3372,4,48.81
3177,5,42.46
2843,5,163.62
2681,5,82.75
2756,4,73.94
3407,1,167.91
2713,1,160.1
2418,5,128.91
2476,4,128.55
3809,1,90.38
1552,1,43.96
2252,3,159.71
1656,2,155.02
1568,1,114.13
3406,4,92.95
1724,4,116.51
3162,2,132.74
3836,3,71.17
1697,4,94.29
1790,4,61.06
3431,4,162.61
2457,2,44.09
3904,5,163.26
2821,1,159.21
1283,5,87.59
3810,4,103.7
2010,4,128.32
2607,1,59.35
1799,1,65.22
1201,1,99.78
2450,2,32.03
1222,2,91.9
3966,4,152.3
2951,2,41.62
3196,2,56.01
2111,2,32.29
2228,3,130.27
3958,1,133.35
3645,3,161.35
1712,3,140.25
1716,3,35.64
1012,5,97.27
1068,3,35.59
2457,1,48.25
1394,3,165.7
2263,1,42.49
3141,2,35.69
3853,3,105.9
1107,1,39.26
1185,1,59.85
3106,5,115.72
2095,1,66.43
3292,4,155.99
3834,5,45.75
1804,3,144.83
3661,2,45.09
2399,4,146.13
2109,3,92.4
2272,1,63.71
2746,1,78.51
3562,2,121.06
3122,3,121.51
3445,4,66.8
3997,5,67.61
3298,1,40.93
3377,3,47.31
3661,4,31.16
1156,3,90.88
2965,3,97.61
1409,5,104.12
2931,5,112.77
2042,1,144.32
2873,1,145.81
3305,1,72.49
2151,1,127.07
2845,5,133.34
3140,4,37.74
3969,4,157.95
1588,1,167.43
1003,1,164.68
2567,5,91.08
3252,2,138.76
1666,4,99.83
3902,1,128.59
3819,4,111.2
3531,5,123.71
2780,3,57.55
2586,3,133.91
1462,3,89.96
1183,4,130.0
2187,2,142.84
3939,4,154.1
1852,3,73.69
2321,5,75.74
2011,4,147.19
3023,1,40.25
3254,2,151.53
2882,3,69.66
2608,4,61.03
2632,3,116.96
3341,1,43.88
2342,2,108.74
860,2,93.19
2453,5,43.33
3644,4,160.41
1244,4,106.85
1608,1,58.87
1809,3,48.63
1546,1,50.71
2805,3,54.95
2044,4,164.01
2980,4,92.92
1752,5,71.43
3377,2,40.97
2536,5,65.75
3795,5,54.68
1431,4,37.87
3976,1,81.89
3740,4,157.82
3913,2,117.44
2978,4,116.59
1057,1,50.52
3792,3,88.49
1169,5,106.29
2277,3,126.13
2707,2,167.3
1951,2,67.74
2837,2,148.31
3348,4,40.32
1532,2,152.92
1565,2,108.04
2610,5,63.57
2883,3,45.21
2779,4,77.46
2623,1,44.78
1267,1,149.88
1556,2,96.26
1858,3,34.85
3295,2,83.7
3625,2,49.68
1435,2,168.12
3680,4,128.24
3465,2,51.83
3477,3,51.07
3398,5,111.74
2460,1,93.68
2510,2,123.86
2858,3,118.49
2741,5,162.55
3207,4,135.94
3003,1,79.8
1154,5,78.29
3799,4,66.02
2451,1,140.54
2245,5,96.66
1035,1,136.73
2985,2,55.06
3650,5,97.33
3545,3,138.5
2000,1,109.74
2648,4,162.83
1722,5,39.3
3321,1,96.49
2802,3,58.07
1057,4,151.63
2508,3,64.48
2971,4,165.88
3635,1,59.34
840,5,158.77
3830,3,50.45
1074,2,147.69
3539,4,71.64
1546,2,125.08
1771,5,108.72
2783,3,140.63
1025,2,92.56
3144,5,131.44
2976,5,121.82
3464,5,129.66
3108,2,129.82
3364,3,32.65
997,2,66.13
3090,4,36.78
1001,5,150.81
3952,4,60.4
1579,3,92.5
2568,4,108.67
856,5,143.24
2588,1,46.08
2951,2,131.71
2708,1,168.02
3940,5,161.45
1122,1,94.48
2727,1,154.62
1400,5,135.24
2622,3,72.6
2088,5,95.04
3678,3,134.26
859,5,85.29
3342,1,166.84
1809,1,41.44
843,2,65.59
3641,3,97.36
2019,3,87.15
3804,4,83.52
2525,5,141.63
2536,1,61.15
2701,3,66.47
1484,3,37.05
1567,2,71.42
2321,5,73.18
1599,5,119.06
2942,4,57.25
1714,5,38.76
1224,5,67.71
3355,3,145.73
3532,3,148.74
3330,4,65.68
2092,4,149.38
2171,5,152.3
1921,5,52.21
3082,2,58.5
1249,4,146.86
3001,5,42.58
2785,1,138.35
1552,5,43.25
2863,3,130.53
2937,4,149.07
3127,1,91.59
2750,4,133.39
1793,2,105.61
920,4,76.85
2708,3,101.1
2968,3,111.77
2020,4,148.38
2681,1,30.05
1312,3,117.49
1259,3,38.49
1902,3,49.44
2929,5,111.58
942,3,158.81
3517,4,145.42
2146,1,77.3
1920,2,133.81
2009,1,101.22
2747,1,138.52
1664,1,46.15
2030,3,78.1
3611,5,96.05
2806,1,80.94
2884,4,149.93
1696,3,84.45
3829,5,68.02
2952,2,101.1
1841,2,41.92
1697,4,31.79
3226,4,31.06
2314,1,51.56
874,1,129.52
907,3,39.76
925,1,52.85
2216,3,125.88
819,4,51.14
1073,5,30.13
4000,5,52.53
3166,2,123.52
993,5,49.9
3004,5,49.45
2864,3,72.52
1442,2,100.22
3973,1,84.86
2489,4,42.82
891,2,161.29
2368,1,134.38
1155,5,47.75
2874,2,158.83
3392,5,97.59
906,2,125.7
2798,1,109.49
3972,4,105.4
1429,5,127.39
2223,3,38.57
1549,2,83.88
1310,5,41.42
1957,3,67.03
3180,4,110.94
1581,4,77.23
3401,2,138.08
1330,5,40.62
2162,5,47.42
1605,3,101.72
2940,2,143.91
3383,5,106.8
2010,4,123.26
967,4,110.48
1052,4,39.9
3414,4,80.66
3926,2,99.06
3367,2,90.21
1822,2,85.44
